junction	numReads	p_predicted	p_value
chr2|EML6:55077355|EML6:55040369|rev|+	1	0.880912337710759	0.0239414476808134
chr2|EXOC6B:72692289|EXOC6B:72707879|rev|-	1	0.885298638242111	0.0220409576392666
chr2|EXOC6B:72945232|EXOC6B:72960247|rev|-	1	0.880912337710759	0.0239414476808134
chr2|FAM168B:131829428|FAM168B:131840230|rev|-	1	0.821929288414322	0.0541708774786057
chr2|FAM228B:24362320|FAM228B:24357989|rev|+	1	0.859094891685335	0.0342123358066977
chr2|FAM228B:24369956|FAM228B:24357989|rev|+	1	0.89285817221696	0.018911208027954
chr2|FAP:163039924|FAP:163059655|rev|-	1	0.746176345908238	0.100108253803016
chr2|FARP2:242373736|FARP2:242343243|rev|+	1	0.892136556694745	0.0192016987283729
chr2|FARP2:242415402|FARP2:242373573|rev|+	1	0.76417346727036	0.0888489554444977
chr2|FN1:216238045|FN1:216256537|rev|-	1	0.845047068993691	0.0414441565581097
chr2|FN1:216251412|FN1:216256537|rev|-	1	0.867951702651684	0.0298890361375371
chr2|GIGYF2:233660931|GIGYF2:233651860|rev|+	1	0.88091197721728	0.0239416063205058
chr2|GTF2A1L:48898819|GTF2A1L:48869541|rev|+	1	0.0652555689945854	0.349702649225751
chr2|HADHB:26500028|HADHB:26486248|rev|+	1	0.821930243090311	0.0541703340223242
chr2|HDAC4:240098109|HDAC4:240274613|rev|-	1	0.867951326456707	0.0298892155255775
chr2|HDLBP:242186471|HDLBP:242207956|rev|-	1	0.787847706005032	0.0742806330977042
chr2|HECW2:197135917|HECW2:197172809|rev|-	1	0.00248524291873078	0.349964538426134
chr2|ILKAP:239090706|ILKAP:239093928|rev|-	2	0.916338860597335	0.021240244548155
chr2|KIDINS220:8910800|KIDINS220:8917022|rev|-	1	0.890738336757774	0.0197696182005479
chr2|KIDINS220:8928777|KIDINS220:8943257|rev|-	1	0.859095283517591	0.0342121402699809
chr2|MBOAT2:9028148|MBOAT2:9098771|rev|-	1	0.0784503364127037	0.34945512528898
chr2|MEMO1:32142995|MEMO1:32157204|rev|-	1	0.859094891685335	0.0342123358066977
chr2|MGAT4A:99342702|MGAT4A:99343030|dup|-	2	0.275901247864684	0.241719612613841
chr2|MITD1:99786013|MITD1:99787892|rev|-	3	0.994310304174789	2.9386673172641e-05
chr2|MRPL30:99812219|MRPL30:99802640|rev|+	1	0.848516253076236	0.0396187981662525
chr2|NAB1:191537878|NAB1:191520703|rev|+	1	0.888514300679808	0.0206865099867112
chr2|NAB1:191537878|NAB1:191523884|rev|+	1	0.859095283517591	0.0342121402699809
chr2|NBAS:15358897|NBAS:15432890|rev|-	1	0.892743227171054	0.0189573600686018
chr2|NBAS:15467874|NBAS:15567918|rev|-	1	0.777770602627053	0.0804380531864555
chr2|NBAS:15601325|NBAS:15618413|rev|-	1	0.798811581553715	0.0676754845032749
chr2|NCKAP1:183799480|NCKAP1:183850955|rev|-	1	0.787848806082484	0.0742799651112418
chr2|NCKAP1:183831944|NCKAP1:183853914|rev|-	1	0.0562821326588916	0.349814104394779
chr2|NDUFA10:240929491|NDUFA10:240946787|rev|-	1	0.892859352696457	0.018910734284993
chr2|NPAS2:101582228|NPAS2:101554215|rev|+	1	0.77067130225827	0.0848167442245242
chr2|ORC4:148730308|ORC4:148733544|rev|-	1	0.859095283517591	0.0342121402699809
chr2|PARD3B:206305396|PARD3B:206305094|dup|+	1	0.892858972546793	0.0189108868438553
chr2|PASK:242079936|PASK:242080168|dup|-	1	0.727812055904752	0.111678091565103
chr2|PDIA6:10928823|PDIA6:10930959|rev|-	1	0.8443825952575	0.0417965495284639
chr2|PIKFYVE:209167077|PIKFYVE:209163365|rev|+	1	0.888514300679808	0.0206865099867112
chr2|PIKFYVE:209167077|PIKFYVE:209165661|rev|+	1	0.875181790057462	0.0265122262344687
chr2|PPIG:170471234|PPIG:170460152|rev|+	1	0.875181790057462	0.0265122262344687
chr2|PPP3R1:68413600|PPP3R1:68415822|rev|-	1	0.892859352696457	0.018910734284993
chr2|PTPN4:120725548|PTPN4:120703917|rev|+	1	0.83614459033033	0.0462355751228964
chr2|PUM2:20453583|PUM2:20455931|rev|-	1	0.787848806082484	0.0742799651112418
chr2|R3HDM1:136418963|R3HDM1:136379064|rev|+	1	0.885294397713174	0.0220427657843973
chr2|R3HDM1:136437894|R3HDM1:136360070|rev|+	1	0.805838020296907	0.0635039635986447
chr2|R3HDM1:136437894|R3HDM1:136432902|rev|+	1	0.821930243090311	0.0541703340223242
chr2|RAB3GAP1:135888291|RAB3GAP1:135887565|rev|+	1	0.83614459033033	0.0462355751228964
chr2|RANBP2:109389502|RANBP2:109388157|rev|+	1	0.0920899264947267	0.349075164050914
chr2|RHBDD1:227729842|RHBDD1:227729320|dup|+	1	0.890737970561939	0.0197697678072282
chr2|RHBDD1:227732034|RHBDD1:227729320|rev|+	2	0.904569052414326	0.027417212750975
chr2|RHBDD1:227779067|RHBDD1:227729320|rev|+	1	0.892858972546793	0.0189108868438553
chr2|ROCK2:11341083|ROCK2:11354589|rev|-	1	0.859095283517591	0.0342121402699809
chr2|RTN4:55209651|RTN4:55214834|rev|-	1	0.787848806082484	0.0742799651112418
chr2|SEPT10:110310664|SEPT10:110350696|rev|-	1	0.824032739097902	0.052976707752808
chr2|SEPT10:110342703|SEPT10:110350696|rev|-	1	0.880912337710759	0.0239414476808134
chr2|SLC4A3:220502975|DNAJB2:220148141|rev|+	1	0.000260711274437939	0.349964538439437
chr2|SLC8A1:40655613|SLC8A1:40657444|dup|-	1	0.805838020296907	0.0635039635986447
chr2|SPAG16:214239843|SPAG16:214174783|rev|+	1	0.821929773845827	0.0541706011430104
chr2|SRBD1:45773871|SRBD1:45789895|rev|-	2	0.929653452352922	0.0148516313588773
chr2|STK39:168986051|STK39:168997268|rev|-	1	0.787848806082484	0.0742799651112418
chr2|STK39:169018297|STK39:169038600|rev|-	1	0.848516253076236	0.0396187981662525
chr2|THNSL2:88482592|THNSL2:88482218|rev|+	1	0.095273872170466	0.348966182631
chr2|TIA1:70451686|TIA1:70463307|rev|-	1	0.875180248111232	0.0265129308781038
chr2|TLK1:171867883|TLK1:171884915|rev|-	1	0.875181790057462	0.0265122262344687
chr2|TLK1:171902684|TLK1:171939362|rev|-	1	0.88851466221167	0.020686359604319
chr2|TMEM87B:112824644|TMEM87B:112821739|rev|+	1	0.848516253076236	0.0396187981662525
chr2|TSN:122519100|TSN:122514816|rev|+	1	0.885298638242111	0.0220409576392666
chr2|UBR3:170871876|UBR3:170843155|rev|+	1	0.888513926676039	0.0206866655573576
chr2|UBXN2A:24207701|UBXN2A:24181171|rev|+	1	0.892087241880115	0.0192216158691013
chr2|UBXN4:136528305|UBXN4:136527339|rev|+	1	0.892137314723196	0.0192013926426903
chr2|UGGT1:128928858|UGGT1:128922304|rev|+	2	0.956253995449489	0.00489987936570055
chr2|USP34:61505300|USP34:61508377|rev|-	1	0.797353130342305	0.0685477189505503
chr2|USP34:61570950|USP34:61577828|rev|-	1	0.890737591733555	0.0197699225753212
chr2|UXS1:106774514|UXS1:106782539|rev|-	1	0.0486261688141368	0.349879100899974
chr2|XPO1:61749746|XPO1:61761038|rev|-	1	0.805837499444523	0.0635042708458002
chr2|ZC3H6:113057606|ZC3H6:113057426|dup|+	2	0.955167796784657	0.00521291912106039
chr2|ZNF638:71654544|ZNF638:71653590|dup|+	1	0.89213694213536	0.0192015430903627
chr2|ZRANB3:135965004|ZRANB3:135988497|rev|-	1	0.890737199607479	0.0197700827766176
chr2|ZRANB3:136071059|ZRANB3:136103205|rev|-	1	0.797353130342305	0.0685477189505503
chr3|ABCC5:183695305|ABCC5:183696439|rev|-	1	0.0944561893022215	0.348994940643795
chr3|ACAD9:128615379|ACAD9:128612398|rev|+	1	0.767955779833946	0.0864992404611639
chr3|ALG3:183962389|ALG3:183963600|rev|-	1	0.885298638242111	0.0220409576392666
chr3|APOD:195306210|ZDHHC19:195934374|rev|-	1	7.23460451777442e-05	0.349964538439437
chr3|APPL1:57282379|APPL1:57276884|rev|+	1	0.767956359889088	0.0864988806536874
chr3|ARL8B:5216099|ARL8B:5215702|rev|+	1	0.867950937283599	0.0298894011026135
chr3|ATXN7:63898901|ATXN7:63898264|rev|+	1	0.83614459033033	0.0462355751228964
chr3|BBX:107435696|BBX:107429299|rev|+	1	0.836143697622943	0.0462360629172586
chr3|BOC:112969680|BOC:112968569|rev|+	2	0.956049512290514	0.00495811404071681
chr3|CAPN7:15260047|CAPN7:15253611|rev|+	1	0.848515840276265	0.0396190138961999
chr3|CCDC66:56628056|CCDC66:56626998|rev|+	1	0.0518208763422527	0.349855010346289
chr3|CEP70:138289160|CEP70:138291774|rev|-	1	0.00111352409531198	0.349964538439391
chr3|CLASP2:33557515|CLASP2:33580434|rev|-	1	0.844993291118335	0.0414726441572188
chr3|CLASP2:33648083|CLASP2:33650118|rev|-	1	0.0287140064152394	0.349954967888753
chr3|DLG1:196778448|DLG1:196796131|rev|-	1	0.00377110242191703	0.349964538241836
chr3|DLG1:196803457|DLG1:196812627|rev|-	1	0.787848806082484	0.0742799651112418
chr3|FAM208A:56661065|FAM208A:56662642|rev|-	1	0.875181790057462	0.0265122262344687
chr3|FNDC3B:171969331|FNDC3B:171965323|rev|+	1	0.859095283517591	0.0342121402699809
chr3|FOXP1:71064700|FOXP1:71102924|rev|-	1	0.875181424180733	0.0265123934333984
chr3|FOXP1:71090479|FOXP1:71102924|rev|-	2	0.980065024785593	0.000510446750252693
chr3|FSTL1:120123700|FSTL1:120128509|rev|-	1	0.848516253076236	0.0396187981662525
chr3|GOLIM4:167754624|GOLIM4:167766153|rev|-	1	0.892859352696457	0.018910734284993
chr3|GSK3B:119582266|GSK3B:119624699|rev|-	1	0.746175725349994	0.10010864377699
chr3|IFT57:107910368|IFT57:107932868|rev|-	1	0.888513539543663	0.0206868265894664
chr3|KIF15:44835918|KIF15:44835709|dup|+	1	0.892087241880115	0.0192216158691013
chr3|KLHL24:183390272|KLHL24:183361268|rev|+	1	0.821930243090311	0.0541703340223242
chr3|LPP:188327632|LPP:188326949|dup|+	1	0.888429840516726	0.020721653750637
chr3|LRCH3:197566268|LRCH3:197557641|rev|+	1	0.867951702651684	0.0298890361375371
chr3|MCCC1:182788787|MCCC1:182789145|rev|-	1	0.501383882127307	0.242950523790224
chr3|NAALADL2:175189546|NAALADL2:175181189|rev|+	1	0.890737970561939	0.0197697678072282
chr3|NEK11:130889731|NEK11:130881252|rev|+	2	0.932391180224964	0.0136356546738697
chr3|NEK4:52771602|NEK4:52783845|rev|-	1	0.875181424180733	0.0265123934333984
chr3|NMD3:160953000|NMD3:160942718|rev|+	1	0.7997240757484	0.0671308361524287
chr3|PARP9:122255015|PARP9:122271486|rev|-	1	0.821929773845827	0.0541706011430104
chr3|PHC3:169854207|PHC3:169867032|rev|-	1	0.859095283517591	0.0342121402699809
chr3|PHLDB2:111639266|PHLDB2:111632166|rev|+	2	0.981522601029219	0.000398537649577581
chr3|PIGX:196455007|PIGX:196449286|rev|+	1	0.787848806082484	0.0742799651112418
chr3|PIK3R4:130422567|PIK3R4:130427336|rev|-	1	0.867951702651684	0.0298890361375371
chr3|PLOD2:145820542|PLOD2:145842016|rev|-	2	0.975170526423468	0.0010142285612631
chr3|PPARG:12458653|PPARG:12421203|rev|+	1	0.767956359889088	0.0864988806536874
chr3|RAB5A:19992553|RAB5A:19992298|dup|+	1	0.0392685344330836	0.349928363276939
chr3|RBM5:50145737|RBM5:50145503|rev|+	1	0.890738336757774	0.0197696182005479
chr3|RSRC1:157841780|RSRC1:157839892|rev|+	1	0.798811581553715	0.0676754845032749
chr3|SACM1L:45765035|SACM1L:45763492|rev|+	1	0.0392685344330836	0.349928363276939
chr3|SATB1:18419662|SATB1:18462483|rev|-	2	0.28199749333419	0.241295204535255
chr3|SEC61A1:127779504|SEC61A1:127775552|rev|+	1	0.00030371804298982	0.349964538439437
chr3|SETD2:47098311|SETD2:47108608|rev|-	1	0.89213694213536	0.0192015430903627
chr3|SETD2:47155366|SETD2:47168153|rev|-	1	0.0012745518786601	0.349964538439313
chr3|SFMBT1:52952500|SFMBT1:52977609|rev|-	1	0.888430727562585	0.0207212845298543
chr3|SLC25A26:66313803|SLC25A26:66286968|rev|+	2	0.702798548799523	0.140051695096594
chr3|SLC25A26:66313803|SLC25A26:66293627|rev|+	1	0.888514300679808	0.0206865099867112
chr3|SLC25A36:140692847|SLC25A36:140692558|dup|+	1	0.88851466221167	0.020686359604319
chr3|SLC33A1:155547477|SLC33A1:155551830|rev|-	1	0.893028307286136	0.0188429799824873
chr3|SLC4A7:27424644|SLC4A7:27493989|rev|-	1	0.83614459033033	0.0462355751228964
chr3|SNRK:43345284|SNRK:43341246|rev|+	1	0.892137314723196	0.0192013926426903
chr3|STT3B:31621588|STT3B:31617888|rev|+	1	0.767955779833946	0.0864992404611639
chr3|TGFBR2:30691952|TGFBR2:30664691|rev|+	1	0.890737591733555	0.0197699225753212
chr3|TOP2B:25677427|TOP2B:25686946|rev|-	1	0.848516253076236	0.0396187981662525
chr3|TP63:189590784|TP63:189582021|rev|+	1	0.289143489039509	0.32237325246381
chr3|UBA7:49843330|UBA7:49843598|rev|-	1	0.821930243090311	0.0541703340223242
chr3|UBXN7:196118684|UBXN7:196129890|rev|-	3	0.995231534587518	1.45682573340156e-05
chr3|VPRBP:51497130|VPRBP:51517852|rev|-	1	0.848516253076236	0.0396187981662525
chr3|XRN1:142144064|XRN1:142151735|rev|-	1	0.889887422462978	0.0201184701426882
chr3|XRN1:142151503|XRN1:142151735|dup|-	1	0.746176345908238	0.100108253803016
chr3|ZNF148:124996570|ZNF148:124998091|rev|-	3	0.849797260040578	0.0855722976069892
chr4|AFF1:87968746|AFF1:87967318|rev|+	3	0.998239926597341	1.59867436945023e-07
chr4|ARHGAP10:148787967|ARHGAP10:148768302|rev|+	1	0.767955779833946	0.0864992404611639
chr4|ARHGAP10:148968202|ARHGAP10:148886175|rev|+	1	0.431625583913418	0.274660645759332
chr4|BST1:15720616|BST1:15713430|rev|+	1	0.875181790057462	0.0265122262344687
chr4|CAMK2D:114421619|CAMK2D:114438813|rev|-	1	0.875181790057462	0.0265122262344687
chr4|CASP3:185570549|ACSL1:185689604|rev|-	1	5.27262549303528e-05	0.349964538439437
chr4|CCNI:77977115|CCNI:77987558|rev|-	1	0.891118783438253	0.0196144340715768
chr4|DCUN1D4:52744020|DCUN1D4:52729603|rev|+	1	0.891117029390061	0.0196151484244816
chr4|DDX60L:169321977|DDX60L:169379159|rev|-	1	0.805838020296907	0.0635039635986447
chr4|ELF2:139981478|ELF2:139994721|rev|-	1	0.651022607035323	0.159632024043153
chr4|FAM114A1:38937411|FAM114A1:38879692|rev|+	1	0.0392685344330836	0.349928363276939
chr4|FAM193A:2702271|FAM193A:2701407|dup|+	1	0.767956359889088	0.0864988806536874
chr4|FAT1:187532540|FAT1:187630999|rev|-	1	0.00241152148873066	0.34996453842856
chr4|FAT1:187627717|FAT1:187630999|dup|-	3	0.00150702961031426	0.202052120474832
chr4|FBXW7:153332455|FBXW7:153333681|rev|-	2	0.970596666749454	0.0016714594467518
chr4|FIP1L1:54294350|FIP1L1:54280782|rev|+	1	0.892136556694745	0.0192016987283729
chr4|FIP1L1:54310270|FIP1L1:54292039|rev|+	1	0.739050662136033	0.104591644488834
chr4|KLHL2:166226877|KLHL2:166215511|rev|+	1	0.892859352696457	0.018910734284993
chr4|LARP1B:128999117|LARP1B:128995615|rev|+	1	0.891118783438253	0.0196144340715768
chr4|LARP1B:129019485|LARP1B:128995615|rev|+	1	0.767955779833946	0.0864992404611639
chr4|MGST2:140625350|MGST2:140624609|rev|+	1	0.867951702651684	0.0298890361375371
chr4|NUP54:77045802|NUP54:77065626|rev|-	1	0.821930243090311	0.0541703340223242
chr4|PAPSS1:108603171|PAPSS1:108615162|rev|-	1	0.0607845811576324	0.349763363594417
chr4|PDS5A:39868481|PDS5A:39871082|rev|-	1	0.859094066756732	0.0342127474734121
chr4|PPA2:106307724|PPA2:106377902|rev|-	1	0.889887422462978	0.0201184701426882
chr4|PTPN13:87622954|PTPN13:87622394|dup|+	1	0.0450082222544906	0.349901648652597
chr4|SCLT1:129857810|SCLT1:129891623|rev|-	1	0.722000168406374	0.11534595719176
chr4|SCLT1:129913322|SCLT1:129925031|rev|-	1	0.892136556694745	0.0192016987283729
chr4|SDAD1:76878478|SDAD1:76881345|rev|-	1	0.822472742407624	0.0538617263227541
chr4|SDAD1:76885288|SDAD1:76903190|rev|-	3	0.993779139879064	4.1430104107948e-05
chr4|SEC31A:83793097|SEC31A:83796975|rev|-	1	0.88091197721728	0.0239416063205058
chr4|SMARCA5:144465125|SMARCA5:144464662|rev|+	5	0.984736678152453	0.00857518860851396
chr4|SNX25:186209236|SNX25:186168448|rev|+	1	0.89213694213536	0.0192015430903627
chr4|TBC1D1:38104778|TBC1D1:38055820|rev|+	1	0.848515840276265	0.0396190138961999
chr4|TBC1D1:38104778|TBC1D1:38091553|rev|+	1	0.000630116112758301	0.349964538439437
chr4|TMEM165:56284152|TMEM165:56277781|rev|+	2	0.984919885931757	0.000200331074644701
chr4|USO1:76711950|USO1:76711303|rev|+	1	0.736887532880912	0.105954466588151
chr4|VEGFC:177632653|VEGFC:177650900|rev|-	1	0.787848265369513	0.0742802934415872
chr4|WDR19:39259174|WDR19:39255526|rev|+	1	0.805838523781538	0.0635036665968945
chr4|WDR1:10099335|WDR1:10105610|rev|-	2	0.140311696762805	0.246903122994726
chr5|ADAMTS6:64747302|ADAMTS6:64769779|rev|-	1	0.821930243090311	0.0541703340223242
chr5|AGXT2L2:177638891|AGXT2L2:177652430|rev|-	1	0.805838523781538	0.0635036665968945
chr5|ANKRD32:93990457|ANKRD32:93978978|rev|+	1	0.892137314723196	0.0192013926426903
chr5|ARHGAP26:142437312|ARHGAP26:142434004|rev|+	1	0.797352089082036	0.0685483424252946
chr5|ARHGEF28:73136585|ARHGEF28:73128163|rev|+	1	0.767956359889088	0.0864988806536874
chr5|C5orf42:37125346|C5orf42:37164429|rev|-	1	0.88851466221167	0.020686359604319
chr5|CNOT6:179980471|CNOT6:179956275|rev|+	1	0.875181424180733	0.0265123934333984
chr5|CNOT6:179980471|CNOT6:179976931|rev|+	1	0.767956359889088	0.0864988806536874
chr5|CSNK1G3:122893258|CSNK1G3:122881111|rev|+	4	0.0159259537117854	0.174982269162641
chr5|DIAPH1:140955797|DIAPH1:140963182|rev|-	1	0.859095283517591	0.0342121402699809
chr5|DROSHA:31448654|DROSHA:31451747|rev|-	1	0.787848265369513	0.0742802934415872
chr5|ENC1:73930509|ENC1:73932323|dup|-	1	0.025436954696631	0.349958949019691
chr5|ERAP2:96251473|ERAP2:96248341|rev|+	1	0.161645258658875	0.344571808336539
chr5|FCHO2:72373320|FCHO2:72370569|rev|+	2	0.968399640660606	0.00205231177446328
chr5|G3BP1:151170623|G3BP1:151166133|rev|+	1	0.821930243090311	0.0541703340223242
chr5|GFM2:74041503|GFM2:74046492|rev|-	1	0.805838523781538	0.0635036665968945
chr5|GOLPH3:32143855|GOLPH3:32143986|dup|-	1	0.798811581553715	0.0676754845032749
chr5|GPR151:145894417|DPYSL3:146781259|rev|-	1	0.00014987172434222	0.349964538439437
chr5|GUSBP1:21497305|GUSBP1:21491430|rev|+	1	3.68743807029227e-05	0.349964538439437
chr5|HEXB:74012498|HEXB:74011335|rev|+	1	0.358131170540636	0.302245881650492
chr5|HMGCS1:43292576|HMGCS1:43297268|rev|-	2	0.972083701194119	0.0014376923279232
chr5|HMGCS1:43295854|HMGCS1:43297268|rev|-	1	0.892743652689001	0.0189571891333318
chr5|HOMER1:78692646|HOMER1:78752841|rev|-	1	0.767956359889088	0.0864988806536874
chr5|HOMER1:78734833|HOMER1:78752841|rev|-	1	0.892859352696457	0.018910734284993
chr5|IPO11:61747760|IPO11:61745754|rev|+	1	0.797353130342305	0.0685477189505503
chr5|JMY:78602284|JMY:78595976|rev|+	1	0.746175725349994	0.10010864377699
chr5|LIFR:38496484|LIFR:38530768|rev|-	1	0.0500964960718815	0.349868524315925
chr5|LIFR:38523521|LIFR:38530768|rev|-	2	0.960781892072747	0.00369526836709993
chr5|LNPEP:96350799|LNPEP:96314842|rev|+	1	0.88091197721728	0.0239416063205058
chr5|MAN2A1:109051965|MAN2A1:109049221|rev|+	1	0.892744063778009	0.018957023994918
chr5|MAN2A1:109125228|MAN2A1:109117097|rev|+	1	0.880912337710759	0.0239414476808134
chr5|MAN2A1:109191035|MAN2A1:109178029|rev|+	1	0.0866263268158069	0.34924380490163
chr5|MAPK9:179665332|MAPK9:179668155|rev|-	1	0.805838020296907	0.0635039635986447
chr5|MCTP1:94204038|MCTP1:94259726|rev|-	1	0.836143697622943	0.0462360629172586
chr5|MSH3:80109560|MSH3:79974746|rev|+	1	8.7100402629751e-05	0.349964538439437
chr5|MYO10:16779654|MYO10:16783578|rev|-	1	0.885298638242111	0.0220409576392666
chr5|NAIP:70294551|NAIP:70297970|rev|-	1	0.880912337710759	0.0239414476808134
chr5|NDFIP1:141520194|NDFIP1:141515295|rev|+	1	0.767956359889088	0.0864988806536874
chr5|NIPBL:36976504|NIPBL:36953720|rev|+	2	0.228317048804857	0.244394332944463
chr5|OXCT1:41794105|OXCT1:41807540|rev|-	1	0.867951326456707	0.0298892155255775
chr5|PAIP2:138700432|PAIP2:138699448|rev|+	1	0.892744063778009	0.018957023994918
chr5|PARP8:50093067|PARP8:50073903|rev|+	1	0.824032739097902	0.052976707752808
chr5|POLK:74848416|POLK:74842835|rev|+	1	0.885298278903322	0.0220411108577115
chr5|PPIP5K2:102520445|PPIP5K2:102502883|rev|+	1	0.821930243090311	0.0541703340223242
chr5|RARS:167924353|RARS:167915607|rev|+	1	0.890738336757774	0.0197696182005479
chr5|RARS:167929110|RARS:167927596|rev|+	1	0.88091197721728	0.0239416063205058
chr5|RASGRF2:80513292|RASGRF2:80508185|rev|+	1	0.892743652689001	0.0189571891333318
chr5|RICTOR:38991051|RICTOR:39003724|rev|-	1	0.77067130225827	0.0848167442245242
chr5|SEMA5A:9224786|SEMA5A:9337924|rev|-	1	0.875181790057462	0.0265122262344687
chr5|SMA4:69492705|NAIP:70281713|rev|-	1	0.782238812139593	0.0776987245286878
chr5|SMA4:69585903|GTF2H2:70358623|rev|-	1	0.00144174888727729	0.349964538439133
chr5|SMAD5:135489852|SMAD5:135489281|dup|+	1	0.746176345908238	0.100108253803016
chr5|TNPO1:72161556|TNPO1:72157635|rev|+	1	0.798811581553715	0.0676754845032749
chr5|TNPO1:72185784|TNPO1:72183905|rev|+	1	0.0866263268158069	0.34924380490163
chr5|UBE2D2:138994551|UBE2D2:138994171|rev|+	1	0.875181424180733	0.0265123934333984
chr5|UIMC1:176370336|UIMC1:176385155|rev|-	2	0.383913216324636	0.230920672426436
chr5|VCAN:82868379|VCAN:82832826|rev|+	1	0.892858579283771	0.0189110446657975
chr5|WDR41:76745585|WDR41:76785397|rev|-	1	0.787848806082484	0.0742799651112418
chr6|AKD1:109931568|AKD1:109940439|rev|-	1	0.885298278903322	0.0220411108577115
chr6|ARHGAP18:129932678|ARHGAP18:129939997|rev|-	1	0.746176345908238	0.100108253803016
chr6|ATF6B:32084257|HLA-DPA1:33037077|rev|-	2	2.54857131346484e-06	0.247462298305346
chr6|ATXN1:16522858|ATXN1:16658132|rev|-	1	0.797353130342305	0.0685477189505503
chr6|BCLAF1:136599003|BCLAF1:136603825|rev|-	1	0.787848806082484	0.0742799651112418
chr6|BEND6:56857353|BEND6:56846509|rev|+	1	0.522686959098615	0.232268370750215
chr6|BTBD9:38256048|BTBD9:38256237|dup|-	1	0.891118783438253	0.0196144340715768
chr6|C6orf106:34574332|C6orf106:34574681|dup|-	2	0.985233550479119	0.000186172589590383
chr6|C6orf70:170168267|C6orf70:170162525|rev|+	1	0.0501564381640743	0.349868074930418
chr6|CCNC:100006373|CCNC:100009557|rev|-	1	0.768843580180475	0.0859487428635731
chr6|CD2AP:47549801|CD2AP:47541800|rev|+	1	0.0486261688141368	0.349879100899974
chr6|CDK19:110959852|CDK19:111067404|rev|-	1	0.0544912508508056	0.349831592947162
chr6|CDKAL1:20548936|CDKAL1:20546577|rev|+	2	0.971049374013669	0.00159823817441904
chr6|CDYL:4892613|CDYL:4891947|dup|+	3	0.995726885164694	9.28482579718529e-06
chr6|COL21A1:55926447|COL21A1:55942371|rev|-	1	0.0579687039744509	0.349796261279628
chr6|DDR1:30858897|DDR1:30856465|rev|+	1	0.766563883119214	0.0873631237593972
chr6|DEF6:35280549|DEF6:35280079|rev|+	1	0.891118367229862	0.0196146035754827
chr6|DEK:18256592|DEK:18258636|rev|-	1	0.880912337710759	0.0239414476808134
chr6|DOPEY1:83862086|DOPEY1:83861312|rev|+	1	0.890738336757774	0.0197696182005479
chr6|ENPP1:132198301|ENPP1:132190498|rev|+	1	0.885298638242111	0.0220409576392666
chr6|EXOC2:592469|EXOC2:619543|rev|-	1	0.893027516890854	0.0188432967182194
chr6|GLTSCR1L:42797910|GLTSCR1L:42789756|rev|+	1	0.875181790057462	0.0265122262344687
chr6|HLA-A:29910803|HLA-G:29796320|rev|+	1	0.000101478911886361	0.349964538439437
chr6|HLA-A:29911320|HLA-G:29797195|rev|+	1	2.30037640196671e-05	0.349964538439437
chr6|HLA-A:29912393|HLA-H:29858041|rev|+	5	6.76964841880233e-09	0.156508899532984
chr6|HLA-C:31237743|HLA-B:31322442|rev|-	5	1.96984753629146e-15	0.156508899532984
chr6|HLA-DRB5:32487147|HLA-DRB1:32548633|rev|-	7	7.15761594298449e-28	0.132274162343179
chr6|HLA-DRB5:32489682|HLA-DRB6:32522748|rev|-	1	0.081299292631525	0.349386863985337
chr6|HLA-L:30229256|HLA-H:29857484|rev|+	1	0.00014519906405825	0.349964538439437
chr6|IBTK:82920531|IBTK:82922510|rev|-	1	0.859095283517591	0.0342121402699809
chr6|KIF13A:17825999|KIF13A:17828601|rev|-	1	0.892087241880115	0.0192216158691013
chr6|KPNA5:117013555|KPNA5:117010483|rev|+	4	0.997968141218947	2.99524210762594e-06
chr6|LATS1:150022915|LATS1:150023402|dup|-	1	0.885298638242111	0.0220409576392666
chr6|LINC00340:22020771|LINC00340:22020568|dup|+	2	0.297199751808317	0.240149058675834
chr6|MAP3K4:161471011|MAP3K4:161469648|dup|+	1	0.83614459033033	0.0462355751228964
chr6|MDN1:90440445|MDN1:90442494|rev|-	1	0.746176345908238	0.100108253803016
chr6|MED23:131919427|MED23:131929211|rev|-	1	0.83614459033033	0.0462355751228964
chr6|MRPL2:43023283|MRPL2:43024183|rev|-	1	0.892858972546793	0.0189108868438553
chr6|NUP153:17661884|NUP153:17676001|rev|-	1	0.867951702651684	0.0298890361375371
chr6|PCMT1:150094305|PCMT1:150092298|rev|+	1	0.845047068993691	0.0414441565581097
chr6|PHF3:64421258|PHF3:64356431|rev|+	1	5.607433645724e-05	0.349964538439437
chr6|PLEKHG1:151153341|PLEKHG1:151151718|dup|+	1	0.888430727562585	0.0207212845298543
chr6|PPIL6:109740390|PPIL6:109757402|rev|-	1	0.824032739097902	0.052976707752808
chr6|PTPRK:128505577|PTPRK:128563747|rev|-	1	0.573736936320922	0.204941025920583
chr6|QKI:163899928|QKI:163876311|rev|+	1	0.798811581553715	0.0676754845032749
chr6|RANBP9:13632602|RANBP9:13644961|rev|-	2	0.973557200598738	0.00122517469302492
chr6|REPS1:139228632|REPS1:139229953|rev|-	2	0.934692990509274	0.0126426810105674
chr6|RREB1:7189555|RREB1:7176888|rev|+	1	0.892744461159751	0.0189568643633974
chr6|RREB1:7189555|RREB1:7181357|rev|+	1	0.693550549024488	0.133263481462258
